movieId,title,genres,tmdb_id,budget,revenue,runtime,release_date,original_language,director,top_cast,production_companies,production_countries,keywords
133123,Barbie as The Princess & the Pauper (2004),Animation|Children|Comedy,15165.0,,,86.0,2004-09-28,en,William Lau,Kelly Sheridan|Melissa Lyons|Julie Stevens,Mainframe Entertainment|Mattel|Lionsgate Home Entertainment,Canada|United States of America,princess|musical|based on toy|female protagonist|identity swap|3d animation
133125,Barbie: Fairytopia (2005),Animation|Children,13284.0,,,70.0,2005-03-08,en,Walter P. Martishius|William Lau,Kelly Sheridan|Lee Tockar|Tabitha St. Germain,Mainframe Entertainment,United States of America,magic|fairy|based on toy|female protagonist|magic land|3d animation
133127,Barbie of Swan Lake (2003),Animation|Children,15016.0,,,83.0,2003-09-27,en,Owen Hurley,Kelly Sheridan|Mark Hildreth|Kelsey Grammer,Mainframe Entertainment|Mattel,Canada|United States of America,magic|musical|ballet|based on toy|female protagonist|animals|unicorn|swan lake|magic land|3d animation
133129,Barbie in Princess Power (2015),Animation|Children,316322.0,,,74.0,2015-01-29,en,Ezekiel Norton,Kelly Sheridan|Britt Irvin|Michael Kopsa,Mattel Playground Productions|Mattel,United States of America,princess|secret identity|superhero|based on toy|female protagonist|super power|teen superhero|3d animation
133131,Barbie Diaries (2005),Animation|Children,21705.0,,,70.0,,en,Kallan Kagan|Eric Fogel,Kelly Sheridan|Sarah Edmondson|Venus Terzo,Curious Pictures|Mattel,Canada|United States of America,high school|friendship|diary|rivalry|based on toy|crush|female protagonist|3d animation
133133,Barbie: Princess Charm School (2011),Animation|Children|Fantasy,73456.0,,,79.0,2011-08-11,en,Ezekiel Norton,Diana Kaarina|Morwenna Banks|Nicole Oliver,Rainmaker Entertainment|Mattel,United States of America|Canada,princess|based on toy|school|female protagonist|3d animation
133135,Barbie and the Secret Door (2014),Adventure|Animation|Children|Fantasy,285733.0,,,81.0,2014-08-30,en,Karen J. Lloyd,Kelly Sheridan|Brittany McDonald|Ashleigh Ball,Mattel Playground Productions|Mattel|Rainmaker Entertainment,Canada|United States of America,princess|magic|musical|based on toy|female protagonist|magic land|3d animation
133137,Barbie: A Fairy Secret (2011),Animation|Children|Fantasy,57737.0,,,72.0,2011-03-01,en,William Lau|Terry Klassen,Diana Kaarina|Adrian Petriw|Britt Irvin,Rainmaker Entertainment|Mattel,United States of America,magic|fairy|based on toy|female protagonist|magic land|3d animation
133139,Barbie in the 12 Dancing Princesses (2006),Animation|Children,13002.0,,,83.0,2006-09-19,en,Greg Richardson,Kelly Sheridan|Catherine O'Hara|Christopher Gaze,Mainframe Entertainment|Mattel,Canada|United States of America,princess|dance|sibling relationship|magic|ballet|based on toy|female protagonist|sister sister relationship|magic land|3d animation
133141,Barbie: The Princess & The Popstar (2012),Animation|Children,129533.0,,,86.0,2012-09-13,en,Ezekiel Norton,Kelly Sheridan|Jennifer Waris|Ashleigh Ball,Mattel|Rainmaker Entertainment,United States of America|Canada,princess|magic|pop star|musical|female friendship|based on toy|female protagonist|identity swap|swap roles|3d animation|music
133143,Barbie and the Diamond Castle (2008),Animation|Children,13004.0,,,78.0,2008-09-03,en,Gino Nichele,Kelly Sheridan|Melissa Lyons|Maryke Hendrikse,Mattel|Rainmaker Entertainment,Canada|United States of America,magic|musical|female friendship|based on toy|female protagonist|3d animation|music
133145,Barbie in A Mermaid Tale (2010),Animation|Children|Fantasy,34134.0,,16441438.0,75.0,2010-01-25,en,Adam Wood,Kelly Sheridan|Kathleen Barr|Tabitha St. Germain,Rainmaker Entertainment|Mattel,United States of America,princess|surfing|surfboard|beach|magic|mermaid|surf|based on toy|female protagonist|magical creature|talking fish|female surfer|3d animation
133147,Barbie as the Island Princess (2007),Animation|Children,13283.0,,,85.0,2007-09-17,en,Greg Richardson,Kelly Sheridan|Melissa Lyons|Alessandro Juliani,Rainmaker Entertainment|Mattel,Canada|United States of America,princess|musical|based on toy|female protagonist|talking to animals|shipwrecked|3d animation
133149,Barbie in A Mermaid Tale 2 (2012),Animation|Children,91342.0,,,74.0,2012-02-22,en,William Lau,Kelly Sheridan|Ashleigh Ball|Kathleen Barr,Mattel|Rainmaker Entertainment,Canada|United States of America,princess|surfer|beach|magic|mermaid|based on toy|female protagonist|magical creature|talking fish|female surfer|3d animation
133151,Barbie and the Three Musketeers (2009),Animation|Children,23566.0,,,81.0,2009-09-15,en,William Lau,Kelly Sheridan|Tim Curry|Kira Tozer,Rainmaker Entertainment|Mattel,Canada|United States of America,female friendship|based on toy|female protagonist|musketeer|3d animation
133153,Barbie in the Pink Shoes (2013),Animation|Children,168903.0,,,75.0,2013-02-14,en,Owen Hurley,Kelly Sheridan|Katie Crown|Ali Liebert,Mattel|Technicolor Animation,Canada|France|United States of America,princess|love triangle|talent|prince|talent scout|ballet|based on toy|female protagonist|best friend|another dimension|magical object|swan lake|supervillain|3d animation
133155,Barbie in 'A Christmas Carol' (2008),Animation|Children,13459.0,,4496912.0,76.0,2008-11-03,en,William Lau,Kelly Sheridan|Morwenna Banks|Melissa Lyons,Mattel|Rainmaker Entertainment,Canada,based on toy|female protagonist|christmas|3d animation
133157,Barbie: The Pearl Princess (2014),Animation|Children,255718.0,,,73.0,2014-02-15,en,Ezekiel Norton,Kelly Sheridan|Katie Crown|Mark Oliver,Mattel|Rainmaker Entertainment,Canada|United States of America,princess|magic|mermaid|based on toy|female protagonist|missing daughter|3d animation
133159,Barbie: Mariposa and The Fairy Princess (2013),Animation|Children|Fantasy,196254.0,,,75.0,2013-08-25,en,William Lau,Kelly Sheridan|Maryke Hendrikse|Tabitha St. Germain,Mattel|Rainmaker Entertainment,United Kingdom|United States of America,princess|magic|fairy|flying horse|based on toy|female protagonist|butterfly|magic land|3d animation
133161,Barbie Presents: Thumbelina (2009),Animation|Children,16418.0,,,75.0,2009-02-24,en,Conrad Helten,Kelly Sheridan|Anna Cummer|Kelly Metzger,Mattel|Rainmaker Entertainment,Canada|United States of America,female friendship|based on toy|female protagonist|magical creature|3d animation
133163,Barbie Fairytopia: Magic of the Rainbow (2007),Animation|Children|Fantasy|Romance,16962.0,,,75.0,2007-03-13,en,William Lau,Kelly Sheridan|Lee Tockar|Kathleen Barr,Mattel,United States of America,magic|fairy|based on toy|female protagonist|magic land|3d animation
133165,Barbie Fairytopia: Mermaidia (2006),Adventure|Animation|Children|Fantasy,13285.0,,,76.0,2006-03-14,en,William Lau|Walter P. Martishius,Kelly Sheridan|Lee Tockar|Christopher Gaze,Mainframe Entertainment|Mattel,Canada|United States of America,magic|fairy|mermaid|based on toy|female protagonist|magic land|3d animation
133167,Barbie as Rapunzel (2002),Animation|Children,15015.0,,,84.0,2002-10-01,en,Owen Hurley,Kelly Sheridan|Anjelica Huston|Cree Summer,Mainframe Entertainment,Canada,princess|magic|based on toy|female protagonist|dragon|based on fairy tale|missing daughter|talking dragon|3d animation
133169,Barbie and the Magic of Pegasus 3-D (2005),Animation|Children|Romance,15906.0,,,85.0,2005-10-04,en,Greg Richardson,Kelly Sheridan|Kathleen Barr|Lalainia Lindbjerg,Mattel|Mainframe Entertainment,United States of America,princess|magic|flying horse|pegasus|based on toy|female protagonist|ice skating|3d animation
133171,Barbie & Her Sisters in A Pony Tale (2013),Animation|Children,227200.0,,,72.0,2013-10-07,en,Kyran Kelly,Kelly Sheridan|Kazumi Evans|Claire Margaret Corlett,Mattel|Arc Productions,United States of America,horseback riding|based on toy|female protagonist|horse ranch|3d animation
133173,Barbie Mariposa and Her Butterfly Fairy Friends (2008),Animation|Children|Fantasy,18198.0,,,75.0,2008-02-26,en,Conrad Helten,Chiara Zanni|Tabitha St. Germain|Kathleen Barr,Mattel|Mainframe Entertainment|Lionsgate Home Entertainment,United States of America,magic|fairy|female protagonist|butterfly|magic land|3d animation
133175,Barbie and the Rockers: Out Of This World (1987),Animation,136215.0,,,25.0,1987-09-27,en,Bernard Deyriès,Sharon Lewis|Michael Breyner|Mary Adams,Mattel|DiC Entertainment|Saban Entertainment|Hi-Tops Video,United States of America,based on toy
133177,Der var engang (1966),Children|Comedy,53019.0,,,103.0,1966-10-01,da,John Price,Dirch Passer|Birgitte Price|Peter Steen,Merry Film,Denmark,
133179,Nøglen til Paradis (1970),Comedy,56858.0,,,81.0,1970-08-24,da,Sven Methling,Dirch Passer|Lone Hertz|Jørgen Ryg,ASA,Denmark,
133181,Sommer i Tyrol (1964),Children|Comedy,33447.0,,,99.0,1964-09-25,da,Erik Balling,Dirch Passer|Susse Wold|Ove Sprogøe,Merry Film|Nordisk Film Denmark,Denmark,musical
133183,The Casual Vacancy (2015),(no genres listed),,,,,,,,,,,
133185,The Bélier Family (2014),Comedy,304410.0,11000000.0,72775689.0,105.0,2014-12-17,fr,Eric Lartigau,Louane|Karin Viard|François Damiens,uMedia|Jerico|Mars Films|France 2 Cinéma|Quarante 12 Films|Vendôme Production|Nexus Factory,France,deaf|coming of age|teenage girl|singing|family|sign languages
133187,Green Sails (2000),Action|Thriller,98297.0,,,96.0,2000-01-01,en,Whitney Ransick,Marcus Graham|Alexandra Paul|Dennis Garber,CineTel Films,Australia|United States of America,seafarer
133189,To Kill A Clown (1972),Drama|Thriller,214131.0,,,104.0,1972-08-23,en,George Bloomfield,Alan Alda|Blythe Danner|Heath Lamberts,20th Century Fox|Palomar Pictures International,United States of America,vietnam war|vietnam veteran|doberman
133191,Nothing Personal (1980),Romance,255837.0,,,97.0,1980-03-28,en,George Bloomfield,Donald Sutherland|Suzanne Somers|Lawrence Dane,Triarch|American International Pictures|Famous Players|Fildselle|Purple Heart|Quadrant Films,Canada,
133193,Jenny (1970),Drama,280133.0,,,86.0,1970-01-02,en,George Bloomfield,Marlo Thomas|Alan Alda|Marian Hailey,ABC,United States of America,
133195,Hitman: Agent 47 (2015),Action|Crime|Thriller,249070.0,35000000.0,81967450.0,96.0,2015-08-20,en,Aleksander Bach,Rupert Friend|Zachary Quinto|Hannah Ware,Daybreak Productions|Prime Universe Productions|Giant Pictures|TSG Entertainment|Dayday Films|Ingenious Media|Fox International Productions,United Kingdom|United States of America,assassin|hitman|secret identity|intelligence|execution|killer|based on video game
133197,How Sherlock Changed the World (2013),(no genres listed),,,,,,,,,,,
133199,Working Girls (1986),Drama,96349.0,300000.0,1777744.0,93.0,,en,Lizzie Borden,Ellen McElduff|Amanda Goodwin|Marusia Zach,New York State Council on the Arts|The National Endowment for the Arts|Alternate Current|Jerome Foundation,United States of America,"prostitute|feminist|manhattan, new york city|whorehouse|woman director"
133201,Doug Stanhope: Before Turning the Gun on Himself (2012),(no genres listed),104513.0,,,67.0,2012-03-12,en,Pierre Lamoureux|François Lamoureux,Doug Stanhope,,United States of America,dark comedy|political satire|stand-up comedian
133203,Doug Stanhope: Oslo - Burning the Bridge to Nowhere (2011),Comedy,68370.0,10000.0,,89.0,2011-05-03,en,Bjørn Opsahl,Doug Stanhope,,United States of America,
133205,Doug Stanhope: Beer Hall Putsch (2013),Comedy,216989.0,,,60.0,2013-09-06,en,Jay Karas,Doug Stanhope,New Wave Entertainment Television,United States of America,
133207,Chelsea Peretti: One of the Greats (2014),Comedy,289339.0,,,74.0,2014-06-13,en,Lance Bangs,Chelsea Peretti|Yassir Lester|Moshe Kasher,New Wave Entertainment Television,United States of America,stand-up comedy
133209,Listening to You: The Who Live at the Isle of Wight (1998),Documentary,54002.0,,,85.0,1998-11-03,en,Murray Lerner,Roger Daltrey|Pete Townshend|Keith Moon,Pulsar productions|Trinifold Management,United States of America,rock band|the who|isle of wight festival
133211,The Who: The Who at Kilburn 1977 (2009),(no genres listed),31968.0,,,138.0,2009-11-18,en,Jeff Stein,Roger Daltrey|Pete Townshend|John Entwistle,Spitfire Productions|Image Entertainment,United Kingdom|United States of America,concert
133213,Cocaine Blues (1983),(no genres listed),256011.0,,,52.0,1983-01-02,en,John Langley|Malcolm Barbour,Hoyt Axton|Jim Abrahams|Frank Zappa,,,
133215,The Comedians of Comedy: Live at The Troubadour (2007),Comedy|Documentary,21671.0,,,135.0,2007-09-18,en,Chad Callner,Patton Oswalt|Brian Posehn|Maria Bamford,Sixth Way Productions|Generate|Wabi Pictures,United States of America,
133217,B/W (2015),Comedy|Crime|Sci-Fi,335819.0,,358590.0,92.0,2015-03-19,ru,Evgeny Shelyakin,Aleksey Chadov|Merab Ninidze|Sergey Makovetskiy,RSS Production,Russia,
133219,Tinker Bell and the Great Fairy Rescue (2010),Adventure|Animation|Children|Fantasy,44683.0,,,76.0,2010-07-29,en,Bradley Raymond,Mae Whitman|Lauren Mote|Michael Sheen,DisneyToon Studios|Prana Animation Studios,India|United States of America,"rescue|london, england|countryside|flying|parent child relationship|magic|fairy tale|fairy|vacation|friends|growing up|summer|scientist|father daughter conflict|tinkerbell"
133221,The Man Who Skied Down Everest (1975),Documentary,37339.0,,,86.0,1975-09-19,en,Bruce Nyznik|Lawrence Schiller,Yūichirō Miura|Douglas Rain,Crawley Films,Canada|Japan|Nepal,nepal|mountaineer|climbing|mount everest|ski|alpinist
133223,One Eyed Girl (2015),Drama|Thriller,218670.0,1000000.0,,110.0,2015-04-02,en,Nick Remy Matthews,Steve Le Marquand|Mark Leonard Winter|Sara West,Filmlab|Projector Films,Australia,psychiatrist|sect
133225,Island of Lemurs: Madagascar (2014),Documentary,240704.0,,13842409.0,39.0,2014-04-03,en,David Douglas,Morgan Freeman|Patricia Wright,IMAX,United States of America,madagascar|animals|lemur|nature documentary|short film|animal documentary
133227,Billy the Kid (1930),Drama|Romance|Western,183832.0,,,95.0,1930-10-16,en,King Vidor,Johnny Mack Brown|Wallace Beery|Kay Johnson,Metro-Goldwyn-Mayer,United States of America,pre-code|billy the kid
133229,Court (2014),(no genres listed),290815.0,,,116.0,,mr,Chaitanya Tamhane,Vira Sathidar|Vivek Gomber|Geetanjali Kulkarni,Zoo Entertainment,India,court|courtroom|courtroom drama
133231,The Secret Lives of Dorks (2013),Comedy,200918.0,,,91.0,2013-09-27,en,Salomé Breziner,Gaelan Connell|Vanessa Marano|Beau Mirchoff,,United States of America,woman director|lighthearted|farcical
133233,Run & Jump (2014),Drama,174378.0,,,102.0,2014-01-24,en,Steph Green,Maxine Peake|Will Forte|Edward MacLiam,Samson Films|Bavaria Film|Senator Film,Ireland|Germany,wife|stroke|woman director|recovery
133235,A Fighting Man (2014),Drama,227325.0,,,88.0,2014-04-24,en,Damian Lee,Dominic Purcell|Kim Coates|Michael Ironside,Rollercoaster Entertainment|Vortex Words + Pictures,Canada,boxing|sport
133237,The Last Sentence (2012),Drama,135214.0,,,104.0,2012-12-07,sv,Jan Troell,Jesper Christensen|Pernilla August|Ulla Skoog,Filmlance International,Norway|Sweden,resistance|journalism|world war ii|sweden
133239,When Comedy Went to School (2013),Comedy|Documentary|Drama,209556.0,,,83.0,2013-07-31,en,Mevlut Akkaya|Ron Frank,,,United States of America,jewish culture|catskills
133241,Jimmy P.: Psychotherapy of a Plains Indian (2013),Drama,160768.0,10000000.0,30283.0,117.0,2013-09-11,en,Arnaud Desplechin,Benicio del Toro|Mathieu Amalric|Gina McKee,Why Not Productions|Wild Bunch|Orange Studio|France 2 Cinéma|Hérodiade|Le Pacte,France,psychoanalysis|psychiatry
133243,Call + Response (2008),(no genres listed),287815.0,,,86.0,2008-10-10,en,Justin Dillon,Imogen Heap,,,
133255,Regret (2013),Drama,193418.0,1200000.0,3995340.0,95.0,2013-06-18,nl,Dave Schram,Robin Boissevain|Stefan Collier|Dorus Witte,Shooting Star Filmcompany,Netherlands,bullying|teen drama
133259,Yasmin (2004),Drama,38911.0,,,87.0,2004-08-07,en,Kenneth Glenaan,Archie Panjabi|Renu Setna|Steve Jackson,,Germany|United Kingdom,9/11
133262,Bluebird (2014),Drama,173911.0,,,90.0,2014-02-27,en,Lance Edmands,Amy Morton|John Slattery|Louisa Krause,SeeThink Films,United States of America|Sweden,winter|bus|driver|logging
133264,Charlie Bubbles (1967),(no genres listed),75947.0,,,89.0,,en,Albert Finney,Albert Finney|Colin Blakely|Billie Whitelaw,Memorial Enterprises|Universal Pictures,United Kingdom,adultery|infidelity|writer|manchester
133266,Man About the House (1974),Comedy,71992.0,,,90.0,1974-12-22,en,John Robins,Richard O'Sullivan|Paula Wilcox|Sally Thomsett,Hammer Film Productions,United Kingdom,restaurant|landlord|property development|laxative|based on tv series
133268,George & Mildred (1980),Comedy,40742.0,,,93.0,1980-10-10,en,Peter Frazer-Jones,Yootha Joyce|Brian Murphy|Stratford Johns,Cinema Arts International Production|Chips Productions,United Kingdom,"hotel|london, england|hitman|hells angels|gangster|parking warden"
133270,One Little Pill (2014),Documentary|Drama,298634.0,,,52.0,2014-10-01,en,,Claudia Christian,i2i Productions|Zard Productions,United States of America,addiction|alcoholism
133272,The Killing Kind (1973),Horror,47678.0,,,95.0,1973-04-07,en,Curtis Harrington,Ann Sothern|John Savage|Luana Anders,,United States of America,
133274,Bukowski: The Last Straw (1980),Documentary,268015.0,,,74.0,,en,,Charles Bukowski,,,novelist|poetry reading|dirty realism
133276,The Dead Lands,Action,283322.0,,5240.0,108.0,,mi,Toa Fraser,James Rolleston|Lawrence Makoare|Te Kohe Tuhaka,General Film Corporation|XYZ Films|Lipsync Productions|Day Tripper Films,New Zealand|United Kingdom,new zealand|maori|revenge|historical society|tribal warfare
133279,Two Raging Grannies (2013),Documentary,232351.0,,,78.0,2013-11-13,nb,Håvard Bustnes,Hinda Kipnis|Shirley Morrison,N-7411 Trondheim|Faction Film|Kjøpmannsgata 40,Denmark|Italy|Norway,
133281,Ricki and the Flash (2015),Comedy|Drama,275601.0,18000000.0,41325328.0,100.0,2015-07-10,en,Jonathan Demme,Meryl Streep|Kevin Kline|Mamie Gummer,LStar Capital|Clinica Estetico|TriStar Pictures|Marc Platt Productions,United States of America,rock star|homophobia|aging|family relationships|divorce|estranged
133283,Lignes de Front (2010),Drama,44720.0,,,95.0,2010-03-31,fr,Jean-Christophe Klotz,Jalil Lespert|Cyril Gueï|Philippe Nahon,Mwana Productions|Sylicone,France,
133285,Back Issues: The Hustler Magazine Story (2014),Documentary|Drama,284581.0,,,89.0,2014-02-14,en,Michael Lee Nirenberg,Larry Flynt|Jimmy Flynt|Al Goldstein,Restraining Order,United States of America,pornography|hustler
133287,Kissinger (2011),Documentary,113374.0,,,120.0,2011-01-01,en,Adrian Pennink,Henry Kissinger|Niall Ferguson,Chimerica Media,,
133289,100 Degrees Below Zero (2013),Action|Sci-Fi,182228.0,500000.0,,88.0,2013-03-29,en,Richard Schenkman,John Rhys-Davies|Jeff Fahey|Judit Fekete,The Asylum|Next Station Productions|The Institution,United States of America,escape|volcano|iceland|europe|frozen alive|disaster movie|volcanic ash|cold snap
133291,Pump (2014),Documentary,288931.0,,,88.0,2014-09-19,en,Josh Tickell|Rebecca Harrell,Jason Bateman,Big Picture Ranch|Submarine Deluxe|Fuel Freedom Foundation|Ideal Partners,United States of America,automobile industry|oil|big corporation|woman director
