movieId,title,tmdb_id,genres,runtime,release_date,original_language,cast_frequency,director_frequency,avg_rating,num_ratings
217435,Rodeo Girl (2016),379532.0,Children,108.0,2016-01-05,en,28,0,4.0,1
217483,The Widow's Might (2009),29749.0,Children|Comedy,101.0,2009-01-10,en,0,0,1.0,1
217647,Kenny Sebastian: The Most Interesting Person in the Room (2020),707504.0,Comedy,67.0,2020-05-29,en,0,0,2.125,12
217655,Hamilton (2020),556574.0,Drama,160.0,2020-07-03,en,12,1,3.8132,2091
217679,Family of Cops III (1999),110110.0,Crime,91.0,1999-01-12,en,57,1,2.5,1
217703,Remember Me (2019),566675.0,Comedy|Drama|Romance,89.0,2019-08-02,en,60,2,2.5,3
217763,The King's Letters (2019),572988.0,Drama,110.0,2019-07-24,ko,39,0,3.0,2
217815,Miracle on Everest (2008),440381.0,Adventure|Documentary,52.0,2008-07-01,en,1,0,3.5,3
217855,A Christmas Switch (2018),559337.0,Children|Comedy|Drama,86.0,2018-11-04,en,1,9,2.875,4
217871,Indiscretion (2016),407794.0,Crime|Drama|Romance|Thriller,99.0,2016-06-08,en,61,1,2.8,5
217887,Fish: The Surfboard Documentary (2016),692311.0,Documentary,90.0,2016-03-29,en,0,0,4.0,1
217927,Better Off Zed (2018),549077.0,Comedy|Horror,88.0,2018-09-04,en,8,0,2.5,3
217955,She Walks the Woods (2019),644688.0,Horror,81.0,2019-10-22,en,0,0,0.5,1
217965,Las sufragistas (2012),162135.0,Documentary,77.0,2012-10-17,es,0,0,5.0,1
217991,Human Zoo (2020),449753.0,Horror|Thriller,109.0,2020-05-05,en,29,0,0.5,2
217997,The Insurrection (2020),702534.0,Action,90.0,2020-05-04,en,37,9,0.5,2
218029,Fame-ish (2020),703030.0,(no genres listed),95.0,2020-05-11,en,1,1,2.0,1
218069,Fish n' Chips (2012),200000.0,Drama,102.0,2012-05-10,en,1,0,4.5,1
218089,Her Name Was Christa (2020),619926.0,Drama|Horror|Romance,120.0,2020-02-14,en,2,0,0.5,1
218095,Most Valuable Players (2009),221909.0,Documentary,96.0,2009-08-06,en,0,0,5.0,1
218123,To Hell and Gone (2019),703449.0,Western,82.0,2019-04-13,en,1,0,4.0,1
218187,The Michaels (2014),327923.0,Comedy|Romance,90.0,2014-09-25,en,8,15,5.0,1
218213,The Orphanage (2019),585443.0,Drama,90.0,2019-09-01,ps,0,0,3.8333,3
218247,The Story of Stuff (2007),149753.0,Animation|Documentary,22.0,2007-12-04,en,0,0,4.25,2
218285,Body Cam (2020),513268.0,Horror|Mystery|Thriller,96.0,2020-05-19,en,22,1,2.8333,24
218315,Motherland (2017),433088.0,Documentary,94.0,2017-01-21,en,7,0,4.125,4
218335,The Captains' Summit (2009),26965.0,Documentary,70.0,2009-04-12,en,54,0,2.9,5
218337,Litus (2019),587990.0,Comedy|Drama,85.0,2019-09-06,es,14,4,3.1667,3
218339,The Deeper You Dig (2019),611640.0,Drama|Horror,95.0,2019-07-11,en,1,0,3.0385,13
218345,Night Hunter (1996),30755.0,Action|Drama|Horror,86.0,1996-04-01,en,10,3,2.0,1
218373,Bodies at Rest (2019),531368.0,Action|Crime|Thriller,93.0,2019-08-16,cn,34,18,3.1667,3
218589,Anjaam Pathiraa (2020),657593.0,Crime|Mystery|Thriller,144.0,2020-01-10,ml,12,3,2.6111,9
218619,Brother of the Year (2018),512732.0,Drama|Romance,125.0,2018-05-10,th,4,1,3.1667,3
218655,A F*ckload of Scotch Tape (2012),137277.0,(no genres listed),94.0,2012-01-01,en,0,1,1.5,1
218663,De amores y delitos: Bituima 1780 (1995),678088.0,Drama,96.0,1995-05-02,es,0,0,2.25,2
218675,Miss Juneteenth (2020),653668.0,Drama,103.0,2020-09-25,en,6,0,2.8889,18
218777,I Will Make You Mine (2020),664597.0,(no genres listed),80.0,2020-03-28,en,8,0,3.5,1
218853,Frozen in Love (2018),491408.0,(no genres listed),90.0,2018-01-13,en,27,7,4.125,4
218905,"Faith, Fraud, & Minimum Wage (2011)",151421.0,Comedy|Drama,95.0,2011-11-01,en,8,5,1.0,1
218915,Murder Manual (2020),708362.0,Drama|Horror,91.0,2020-05-24,en,10,0,0.6667,3
218933,Psy 3: W imię zasad (2020),642700.0,Action|Crime|Drama,126.0,2020-01-17,pl,50,9,2.375,4
218935,The Droving (2020),694224.0,Crime|Mystery|Thriller,80.0,2020-04-21,en,5,1,0.5,1
218971,The Adventures of Young Indiana Jones: The Perils of Cupid (2000),222040.0,Action|Adventure|Children|Drama,93.0,2000-09-19,en,6,22,3.5,4
219003,Athlete A (2020),684700.0,Crime|Documentary,105.0,2020-06-23,en,0,8,3.7021,94
219041,Mutant Girls Squad (2010),51455.0,Action|Horror|Sci-Fi|Thriller,85.0,2010-05-22,ja,0,6,3.3125,8
219053,Timeline (2014),271029.0,Romance,135.0,2014-02-13,th,2,4,3.0,1
219057,Fat Girls (2006),44305.0,Comedy|Drama,82.0,2006-04-28,en,1,0,2.5,4
219159,Mosley (2019),610445.0,Adventure|Animation|Children,96.0,2019-10-10,en,36,0,3.5,3
219208,Locusts (2019),594174.0,Thriller,87.0,2019-10-17,en,6,1,2.5,1
219248,Unrivaled: Earnhardt vs. Gordon (2019),586394.0,Documentary,50.0,2019-02-14,en,1,1,3.5,1
219276,Gumnaami (2019),641304.0,Action|Drama,142.0,2019-10-02,bn,6,8,3.6667,3
219292,Ek Je Chhilo Raja (2018),547508.0,Mystery|Thriller,147.0,2018-10-12,bn,8,6,3.0,1
219336,Hollow (2011),127626.0,Horror|Thriller,91.0,2011-07-31,en,0,0,2.5,4
219354,Lingua Franca (2020),583143.0,Drama,95.0,2020-07-01,en,10,1,2.7273,11
219434,What a Man Wants (2018),511883.0,Comedy,100.0,2018-04-05,ko,24,1,4.0,1
219442,Thiago Ventura: POKAS (2020),716978.0,Comedy,82.0,2020-07-02,pt,0,0,3.2,5
219470,Recorder: The Marion Stokes Project (2019),555112.0,Documentary,87.0,2019-04-25,en,0,3,3.0,6
219495,Narrowsburg (2019),633927.0,Documentary,84.0,2019-09-14,en,0,1,4.5,3
219549,Przedwiośnie (2001),373494.0,Drama,139.0,2001-03-02,pl,19,0,2.0,3
219589,Sex Life of Plants (2016),360970.0,Drama,94.0,2016-09-22,es,3,1,0.5,1
219617,Near Death (2004),27758.0,Fantasy|Horror|Thriller,95.0,2004-04-30,en,3,1,0.5,1
219651,Viena and the Fantomes (2020),340971.0,Drama|Romance,105.0,2020-06-30,en,32,3,2.375,4
219665,Infamous (2020),703134.0,Crime|Drama|Thriller,100.0,2020-06-12,en,13,2,2.3,10
219772,Sesame Street: Elmo's Playdate (2020),693617.0,Children,30.0,2020-04-14,en,34,1,0.5,1
219984,Never Like the First Time! (2006),353039.0,(no genres listed),15.0,2006-02-11,sv,8,0,3.5833,6
219998,Clownwise (2013),298659.0,Comedy|Drama,120.0,2013-11-28,cs,9,0,2.5,2
220016,Varg Veum - Sleeping Beauty (2008),16685.0,Crime|Thriller,90.0,2008-01-13,no,8,1,3.125,4
220120,Bad Boy (2020),674358.0,Action|Crime,135.0,2020-02-21,pl,15,11,0.5,1
220160,Haunted State: Whispers from History Past (2014),637700.0,Documentary,97.0,2014-10-29,en,7,1,1.5,1
220162,"I Am Cuba, the Siberian Mammoth (2005)",78129.0,Documentary,91.0,2005-09-16,pt,14,0,3.5,4
220224,Tread (2020),576560.0,Documentary,88.0,2020-02-21,en,2,5,3.3971,34
220282,The Hows of Us (2018),543688.0,Drama|Romance,117.0,2018-08-29,tl,8,5,5.0,1
220312,Sinister Circle (2015),451303.0,Fantasy|Horror,87.0,2015-10-08,es,0,1,2.75,2
220316,Villain & Widow (2010),55641.0,Comedy,115.0,2010-11-24,ko,17,0,4.5,1
220332,Orpheus' Song (2019),617144.0,Adventure|Romance,72.0,2019-06-23,de,0,1,3.5,5
220348,Music for Bleeding Hearts (2019),643286.0,Drama|Romance,102.0,2019-10-27,pt,1,1,3.0,1
220406,It's All So Quiet (2013),167571.0,Drama,93.0,2013-04-24,nl,8,2,1.5,3
220408,A Kid from Coney Island (2019),597622.0,Documentary,89.0,2019-04-27,en,0,0,3.7,5
220410,The Man in the Trunk (2019),652694.0,Crime|Drama|Horror|Mystery|Thriller,84.0,2019-11-29,en,2,1,2.5,2
220424,Choked: Paisa Bolta Hai (2020),706783.0,Crime|Drama|Thriller,114.0,2020-06-05,hi,3,11,0.5,1
220432,Chintu Ka Birthday (2020),652049.0,Drama,83.0,2020-06-05,hi,8,0,3.5,2
220496,LEGO Marvel Spider-Man: Vexed By Venom (2019),622230.0,Action|Animation,21.0,2019-08-03,en,4,3,2.9,5
220502,LEGO Marvel Super Heroes - Guardians of the Galaxy: The Thanos Threat (2017),509080.0,Animation|Children|Sci-Fi,22.0,2017-12-09,en,13,1,3.0,1
220504,MILF (2018),499726.0,Comedy,96.0,2018-05-02,fr,30,0,2.6667,18
220534,Wotakoi: Love is Hard for Otaku (2020),552687.0,Comedy|Romance,114.0,2020-02-07,ja,19,5,2.75,2
220536,Legacy of Lies (2020),601165.0,Action|Thriller,101.0,2020-07-28,en,24,1,2.3269,26
220542,A Nice Girl Like You (2020),718840.0,Comedy|Romance,94.0,2020-07-18,en,25,4,2.3472,36
220562,Say Yes (2018),568993.0,(no genres listed),94.0,2018-01-22,en,2,5,3.5,3
220582,Kathy Griffin: Gurrl Down (2011),78447.0,Comedy,60.0,2011-06-22,en,13,11,3.75,2
220590,Kathy Griffin: 50 And Not Pregnant (2011),155113.0,Comedy,44.0,2011-03-17,en,12,10,3.75,2
220592,Kathy Griffin: Does the Bible Belt (2010),39150.0,Comedy,60.0,2010-06-08,en,10,8,3.75,2
220600,Speak Up (2017),452406.0,Documentary,95.0,2017-04-12,fr,0,1,5.0,1
220672,Jane Doe (2001),54712.0,Thriller,86.0,2001-12-11,en,5,1,2.0,1
220716,The College Admissions Scandal (2019),632023.0,Drama,86.0,2019-10-12,en,41,5,4.0,2
220792,Project Power (2020),605116.0,Action|Crime|Sci-Fi,113.0,2020-08-14,en,54,12,2.9519,530
220800,Lake of Death (2019),612882.0,Drama|Horror,94.0,2019-11-01,no,1,0,2.6,5
220802,The Secret Policeman's Ball (2012),188215.0,Comedy,124.0,2012-03-04,en,4,2,3.5,2
220818,Offering to the Storm (2020),673174.0,Crime|Thriller,139.0,2020-07-24,es,0,6,2.6538,13
220844,Deadly Mile High Club (2020),700179.0,Thriller,88.0,2020-05-02,en,2,18,1.75,2
220924,Junkyard Dog (2009),49970.0,Horror|Thriller,91.0,2009-08-09,en,41,0,2.4286,7
220966,Ask No Questions (2020),666458.0,Documentary,79.0,2020-01-25,en,0,0,1.75,2
220994,Dad must be crazy! (2005),75493.0,Comedy,90.0,2005-06-02,es,3,0,0.5,1
220996,El Revenge (2017),365003.0,Comedy,90.0,2017-03-16,pt,1,0,3.3333,3
221000,Inside Game (2019),623057.0,Drama,97.0,2019-11-01,en,16,1,3.0833,6
221022,Fresh Meat (2012),140403.0,Comedy|Horror,91.0,2012-10-25,en,6,0,3.1667,3
221046,Cleanin' Up the Town: Remembering Ghostbusters (2020),236426.0,Documentary,101.0,2020-01-07,en,90,0,4.125,4
221052,Russian Lolita (2007),329103.0,Romance,93.0,2007-01-03,ru,0,0,2.8333,3
221090,Hard Kill (2020),724989.0,Action|Thriller,98.0,2020-09-04,en,86,3,1.8654,26
221126,Time Out (2018),510283.0,Comedy|Drama,90.0,2018-11-16,fi,9,1,2.4,5
221158,Jack Whitehall: I'm Only Joking (2020),718866.0,Comedy,58.0,2020-07-21,en,3,0,3.0625,16
221176,Voces (2020),726208.0,(no genres listed),98.0,2020-07-24,es,5,0,2.8676,34
221192,Savage Youth (2018),514185.0,Crime|Drama,100.0,2018-01-22,en,3,0,1.75,2
221196,The Speed Cubers (2020),720748.0,Documentary,40.0,2020-07-28,en,0,0,3.6875,48
221210,Vic the Viking and the Magic Sword (2019),648572.0,Adventure|Animation,79.0,2019-12-18,en,0,0,2.1667,3
221256,Lupin the 3rd: The First (2019),614587.0,Action|Adventure|Animation,93.0,2019-12-06,ja,39,13,3.3875,40
221334,Bavaria - A magical journey (2012),148267.0,Documentary,92.0,2012-07-25,de,0,9,5.0,1
221454,The Vigil (2020),621707.0,Horror,88.0,2020-07-01,en,9,0,2.875,44
221456,Trail of the Panda (2009),146650.0,Children,88.0,2009-04-27,zh,2,0,3.5,2
221488,Ammonite (2020),568467.0,Drama|Romance,118.0,2020-11-13,en,56,3,3.1026,117
221510,The Last Day (2004),8772.0,Drama,105.0,2004-11-03,fr,11,2,2.5,1
221542,Confirmation (2020),597650.0,Drama,90.0,2020-08-07,fi,1,1,2.2222,9
221550,"Clear Lake, WI (2009)",35198.0,Horror|Mystery|Thriller,92.0,2009-01-01,en,0,0,0.5,1
221560,In My Blood It Runs (2019),594937.0,Documentary,85.0,2019-06-09,en,0,1,3.7143,7
221574,Bloodlands (2017),406111.0,Drama|Horror|Thriller,82.0,2017-02-25,en,0,1,2.5,1
221590,Ashes (2012),163440.0,Drama|Mystery|Thriller,97.0,2012-09-06,en,29,3,1.5,1
221652,Lynn + Lucy (2019),625884.0,Drama,81.0,2019-09-22,en,4,0,3.1667,3
221680,Landfall (2017),488059.0,Thriller,97.0,2017-11-26,en,9,0,2.5,1
221690,The Tax Collector (2020),531499.0,Action|Crime|Drama|Thriller,95.0,2020-08-07,en,14,7,2.4231,52
221802,Savage Creatures (2020),662989.0,Horror,75.0,2020-01-07,en,2,2,3.5,1
221856,Blackbird (2020),536396.0,Drama,98.0,2020-09-18,en,109,12,2.8125,24
221880,I Used to Go Here (2020),664301.0,Comedy|Drama|Romance,87.0,2020-09-17,en,30,1,2.5658,38
222057,One Winter Proposal (2019),570189.0,Romance,90.0,2019-01-12,en,15,13,5.0,2
222079,The Christmas Spirit (2013),241903.0,Comedy|Drama|Romance,86.0,2013-12-01,en,13,0,0.5,1
222089,A Majestic Christmas (2018),550028.0,Children|Drama|Romance,90.0,2018-12-02,en,0,2,0.5,1
222159,Kathleen Madigan: Madigan Again (2013),221110.0,Comedy,64.0,2013-09-11,en,1,10,3.2222,9
222165,The Mysterious Miss C. (2002),65920.0,Children|Comedy|Drama,110.0,2002-03-27,fr,0,2,3.5,1
222226,Wolfskin (2013),473733.0,Animation,71.0,2013-03-02,en,7,0,3.0,1
222250,Hi! Dharma! (2001),68457.0,Action|Comedy,95.0,2001-11-09,ko,5,0,4.25,2
222252,Ihr könnt euch niemals sicher sein (2008),79958.0,Drama,88.0,2008-10-22,de,1,0,3.5,1
222294,A Killer Next Door (2020),726342.0,Thriller,90.0,2020-07-21,en,12,17,1.5,4
222324,Framed (2017),375542.0,Horror|Thriller,80.0,2017-11-10,es,2,0,2.75,2
222412,Max Reload and the Nether Blasters (2020),680267.0,Comedy|Sci-Fi,101.0,2020-08-11,en,3,0,2.125,8
222503,Pictures of Hollis Woods (2007),55703.0,Drama,87.0,2007-12-02,en,41,9,3.5,1
222589,King Guillaume (2009),14725.0,Comedy,85.0,2009-01-28,fr,23,1,0.5,1
222595,Emperor (2020),666219.0,Drama,99.0,2020-08-18,en,66,0,2.5833,6
222635,Battle Scars (2020),727790.0,War,84.0,2020-07-21,en,4,0,3.5,1
222683,Ash (2019),566938.0,Drama,104.0,2019-09-30,en,9,0,4.0,1
222711,Alternate Endings: Six New Ways to Die in America (2019),619907.0,Documentary,68.0,2019-08-14,en,0,5,2.75,2
222763,A Thousand Cuts (2020),653731.0,Documentary,99.0,2020-01-23,en,37,1,3.75,2
222765,Shadow of Violence (2020),698669.0,(no genres listed),27.0,2020-01-25,tr,0,0,4.0,1
222783,Roped (2020),699519.0,Drama|Romance,90.0,2020-05-02,en,41,0,3.375,4
222869,Upside-Down Magic (2020),671583.0,Children|Fantasy,96.0,2020-07-31,en,5,4,3.2273,11
222877,The Night I Swam (2018),474206.0,Drama,79.0,2018-05-02,ja,0,0,3.0,2
222909,Motichoor Chaknachoor (2019),643438.0,Drama|Romance,150.0,2019-11-15,hi,18,0,3.2,5
223013,Miss You Like Crazy (2010),40981.0,Drama|Romance,153.0,2010-02-24,tl,2,1,3.0,1
223037,Song of Granite (2017),419914.0,Drama,104.0,2017-03-12,ga,0,0,3.2,5
223093,Aliens Stole My Body (2020),725336.0,(no genres listed),88.0,2020-08-04,en,7,26,2.0,1
223127,Nicole (2020),729316.0,Horror,75.0,2020-01-31,en,0,0,4.0,1
223137,Black Water: Abyss (2020),522444.0,Adventure|Horror|Thriller,98.0,2020-07-09,en,5,2,2.9444,18
223145,Lootcase (2020),635503.0,Comedy,132.0,2020-07-31,hi,18,0,3.5714,7
223149,Unbelievable (2020),329621.0,Comedy|Sci-Fi,105.0,2020-08-01,en,38,0,1.5,1
223290,The Haunting of Margam Castle (2020),738542.0,(no genres listed),81.0,2020-09-01,en,14,18,1.5,1
223296,Freaks: You're One of Us (2020),658777.0,Drama|Fantasy,93.0,2020-09-02,de,18,0,2.5323,31
223352,Sole (2019),582907.0,Drama,103.0,2019-10-24,it,0,0,3.5,1
223394,Rook (2020),731879.0,Comedy|Crime|Drama,69.0,2020-08-11,en,0,0,0.5,1
223462,Psycho In-Law (2017),479708.0,Thriller,95.0,2017-09-28,en,6,3,2.5,1
223510,Scouts Honor (2009),62615.0,Children|Comedy,90.0,2009-08-15,en,11,0,1.25,2
223618,Kiss of the Rabbit God (2019),611809.0,(no genres listed),15.0,2019-06-29,zh,0,0,3.0,2
223634,Caged (2013),363495.0,Drama|Romance,13.0,2013-10-01,nl,0,0,3.1667,3
223658,Boys on Film 16: Possession (2017),465646.0,(no genres listed),123.0,2017-05-21,en,0,0,4.0,1
223670,Boys on Film 14: Worlds Collide (2016),397557.0,Drama,124.0,2016-01-22,en,0,1,3.5,1
223672,Boys on Film 11: We Are Animals (2014),420859.0,Drama|Romance,143.0,2014-03-10,en,3,0,3.5,2
223692,Achilles (1995),44318.0,Animation|Drama|Fantasy|Romance|War,11.0,1995-08-31,en,8,1,2.5,2
223698,Sign: a silent film (2016),425358.0,(no genres listed),15.0,2016-07-09,xx,0,0,3.0,1
223826,The Broken Hearts Gallery (2020),616251.0,Comedy|Romance,109.0,2020-09-11,en,6,0,3.0536,56
223830,Unpregnant (2020),632666.0,Drama,104.0,2020-09-10,en,28,7,3.1316,57
223888,Merry Men: The Real Yoruba Demons (2018),629742.0,Comedy,106.0,2018-09-28,en,1,0,3.3333,3
223890,Merry Men 2: Another Mission (2019),712911.0,Action|Comedy,114.0,2019-12-20,en,1,1,3.5,1
223896,The Argument (2020),735436.0,Comedy,81.0,2020-09-04,en,18,1,2.3889,9
223908,Lung (2016),383150.0,Horror|Mystery|Thriller,74.0,2016-02-17,en,0,0,5.0,1
223910,Fried Barry (2020),718558.0,Comedy|Horror|Sci-Fi,99.0,2020-03-06,en,0,0,3.2333,30
223928,Pets United (2019),638134.0,Adventure|Animation|Children|Comedy,89.0,2019-11-08,en,17,3,1.7,10
223936,Switched (2020),732310.0,Children,104.0,2020-09-04,en,26,0,2.2222,9
223956,Occidental (2018),440086.0,Comedy|Drama|Thriller,73.0,2018-03-28,fr,5,0,2.5,1
224018,@urFRENZ (2011),119453.0,Drama,90.0,2011-09-23,en,1,0,0.5,1
224020,Kecksburg (2019),519153.0,Documentary,87.0,2019-09-14,en,0,1,0.5,2
224026,Freeze-Frame (2014),635219.0,Drama,17.0,2014-11-29,en,3,1,1.5,2
224116,Timelock (1996),93016.0,Sci-Fi,90.0,1996-01-01,en,8,0,2.0,1
224118,Beyond the Visible - Hilma af Klint (2019),579191.0,Documentary,93.0,2019-10-04,de,0,0,4.0,1
224132,DC Noir (2019),576075.0,Crime,95.0,2019-04-29,en,14,1,5.0,1
224144,A Midnight Kiss (2018),550036.0,Romance,82.0,2018-12-29,en,8,0,1.25,2
224164,The Door (2014),298156.0,Horror,81.0,2014-10-14,en,1,0,1.5,1
224182,Sukeban Boy (2006),67563.0,Action|Comedy|Fantasy|Horror,62.0,2006-02-04,ja,0,0,2.75,2
224204,Milestone (2020),728133.0,Drama,98.0,2020-09-03,hi,0,1,3.0,3
224228,Love Come Down (2000),77640.0,Drama|Romance,99.0,2000-08-02,en,6,1,2.75,2
224236,Vampire Virus (2020),709642.0,Horror|Thriller,90.0,2020-06-27,en,5,2,2.0,1
224276,Over the Moon (2020),560050.0,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,95.0,2020-10-16,en,1,1,3.1022,137
224306,The Scarlet Letter (2004),56485.0,Crime|Drama|Mystery|Romance|Thriller,115.0,2004-10-29,ko,10,0,4.0,1
224314,The Recorder Exam (2011),558432.0,Drama,27.0,2011-06-25,ko,0,0,4.0,7
224316,If I Forget (2017),568755.0,(no genres listed),132.0,2017-09-21,en,3,0,4.0,1
224338,Pieces of a Woman (2020),641662.0,Drama,127.0,2020-12-30,en,72,6,3.3892,158
224370,Nigerian Prince (2018),520335.0,Drama|Thriller,104.0,2018-04-24,en,0,0,4.125,4
224372,Sleeping Man (1996),25063.0,Drama,103.0,1996-02-03,ja,6,3,4.0,2
224405,The Unfamiliar (2020),675490.0,Horror|Thriller,89.0,2020-08-21,en,2,1,3.0,1
224419,Echoes of Fear (2019),552294.0,(no genres listed),90.0,2019-10-16,en,1,1,2.1667,3
224425,July Rising (2019),735667.0,Drama,82.0,2019-03-29,en,1,0,3.5,1
224445,2 Years of Love (2016),435664.0,Comedy|Romance,88.0,2016-01-24,en,14,1,5.0,1
224465,Psycho-Pass: Sinners of the System -  Case.1 Crime and Punishment (2019),510242.0,Animation|Crime|Sci-Fi,60.0,2019-01-25,ja,24,2,3.25,16
224471,Cordelia (2020),514743.0,Drama|Thriller,89.0,2020-10-23,en,23,5,1.0,2
224489,Desechos (2012),120721.0,Comedy,92.0,2012-07-20,es,9,1,1.0,1
224521,Cute Little Buggers (2017),289708.0,Comedy|Horror,108.0,2017-02-10,en,14,1,2.5,2
224605,#Roxy (2018),490488.0,Comedy|Romance,100.0,2018-04-13,en,9,2,0.75,2
224619,Wallay (2017),442718.0,Comedy|Drama,84.0,2017-06-28,fr,2,0,3.0,1
224629,Santana (2020),734309.0,Action,106.0,2020-08-28,en,6,0,1.5,4
224689,Guardian of the Palace (2020),729246.0,(no genres listed),90.0,2020-07-31,zh,0,0,3.5,1
224697,Sweatshop (2009),55684.0,Horror|Thriller,86.0,2009-11-20,en,0,0,1.5,1
224699,Mercenary (1997),205414.0,Action|Thriller,102.0,1997-01-17,en,30,5,4.0,1
224731,The Secret Ingredient (2020),661334.0,Romance,80.0,2020-02-15,en,21,19,3.625,4
224733,Spiral (2019),614199.0,Horror|Mystery|Thriller,87.0,2019-07-14,en,5,1,2.871,31
224741,Kingdom of Silence (2020),741114.0,Documentary,98.0,2020-10-02,en,0,3,2.6667,6
224773,Extra Innings (2020),574172.0,Drama,117.0,2020-05-05,en,1,0,2.5,1
224791,3 Days with Dad (2019),629442.0,Comedy,94.0,2019-09-13,en,32,0,3.5,1
224797,The Winter's Tale (1999),308883.0,(no genres listed),170.0,1999-08-17,en,5,0,3.0,1
224829,Red Trees (2017),475208.0,Documentary,87.0,2017-09-15,en,3,0,3.0,2
224941,I've Got Issues (2020),640193.0,Comedy|Drama,90.0,2020-09-15,en,6,2,2.625,4
224955,Lost Boys (2020),583020.0,Documentary,99.0,2020-09-25,fi,6,1,2.7679,28
225019,Preparations to Be Together for an Unknown Period of Time (2020),727002.0,Drama,95.0,2020-09-24,hu,0,1,2.9474,19
225037,Parallel Minds (2020),727566.0,Sci-Fi|Thriller,86.0,2020-09-24,en,7,1,2.5,1
225039,Time Loop (2020),647582.0,Sci-Fi,84.0,2020-09-01,en,2,0,2.2,5
225049,The Match (2020),671812.0,Drama,96.0,2020-02-27,it,7,0,2.5,1
225067,Public Trust (2020),702299.0,Documentary,96.0,2020-02-17,en,0,1,4.0,1
225099,Ring Around the Rosie (2006),10114.0,Horror|Mystery|Thriller,87.0,2006-03-21,en,15,0,1.0,1
225105,Churchill's Secret (2016),381167.0,Drama,101.0,2016-02-29,en,40,8,3.5,4
225109,Sherlock Holmes and the Case of the Silk Stocking (2004),15722.0,Crime|Mystery,99.0,2004-12-26,en,28,5,4.0,2
225121,El karma de Carmen (2014),321532.0,Comedy|Romance,101.0,2014-10-09,es,1,0,2.5,1
225207,Mental (2008),66069.0,Documentary,135.0,2008-06-13,ja,7,0,4.0,1
225233,I Never Cry (2020),736225.0,Drama,98.0,2020-09-25,pl,15,1,2.2,5
225239,Backroads (1997),103626.0,Drama|Romance,105.0,1997-11-28,es,7,1,3.25,2
225261,Happy Birth Death (2016),499363.0,Horror|Thriller,88.0,2016-12-22,zh,0,0,1.0,1
225289,Vampires vs. the Bronx (2020),567971.0,Comedy|Horror,86.0,2020-10-02,en,0,2,2.629,62
225317,She Kills (2016),362229.0,Action|Horror,100.0,2016-05-01,en,2,0,1.0,1
225367,Faultless (2016),400711.0,Thriller,103.0,2016-07-06,fr,23,0,4.0,1
225381,Nobody's Home (2013),258456.0,Drama,81.0,2013-04-10,tr,1,0,5.0,1
225455,Skeletons in the Closet (2001),82363.0,Crime|Drama|Horror|Mystery,100.0,2001-07-21,en,36,0,2.5,3
225469,Graves End (2005),81844.0,Mystery|Thriller,90.0,2005-04-22,en,46,0,1.5,2
225565,Spontaneous (2020),604578.0,Fantasy|Sci-Fi,102.0,2020-10-02,en,8,0,3.2721,136
225675,Clinger (2015),307274.0,Comedy|Horror,81.0,2015-01-12,en,2,0,2.0,1
225778,Taish (2020),605456.0,Crime|Drama|Thriller,143.0,2020-10-29,hi,5,2,2.3333,3
225792,Lassie Come Home (2020),657811.0,Adventure|Children|Drama,100.0,2020-02-20,de,10,0,2.5,2
225794,So Much Love to Give (2020),661677.0,Comedy,108.0,2020-09-09,es,11,5,2.625,4
225884,Slow Video (2014),299244.0,Comedy|Drama,105.0,2014-10-02,ko,17,1,3.25,2
225894,Mo Farah: No Easy Mile (2016),428967.0,(no genres listed),76.0,2016-12-05,en,0,0,3.0,1
225906,Picture A Scientist (2020),703810.0,Documentary,97.0,2020-11-11,en,1,6,4.0,3
225920,Fatman (2020),602211.0,Action|Comedy,100.0,2020-10-19,en,56,2,2.8874,151
225934,Don Quixote: The Ingenious Gentleman of La Mancha (2015),316785.0,Adventure|Children|Drama|Fantasy,83.0,2015-01-07,en,11,0,3.0,1
225938,The Creative Brain (2019),595521.0,Documentary,52.0,2019-04-15,en,31,0,3.2,5
225974,Minor Premise (2020),661137.0,Sci-Fi|Thriller,95.0,2020-12-04,en,3,0,2.825,20
